v1_x,v1_y,v1_z,v2_x,v2_y,v2_z,v1_idx,v2_idx
-8.7065,-3.6345,2.95,-8.8527,-3.466,2.95,12859,12894
-7.1888,-2.7798,2.95,-7.1904,-2.6307,2.95,13089,13126
-8.927,-3.2233,2.95,-8.9206,-3.0791,2.95,12967,13004
-7.1898,-2.4812,2.95,-7.1888,-2.3011,2.95,13163,13201
-8.7358,-2.4385,2.95,-8.8649,-2.2742,2.95,13152,13189
-7.1888,-2.3011,2.95,-7.1862,-2.1491,2.95,13201,13241
-8.8649,-2.2742,2.95,-9.0002,-2.1036,2.95,13189,13228
-7.1862,-2.1491,2.95,-7.1857,-2.0072,2.95,13241,13281
-9.0744,-1.8733,2.95,-9.0743,-1.7288,2.95,13308,13343
-9.0002,-2.1036,2.95,-9.0356,-2.014,2.95,13228,13268
-7.1857,-2.0072,2.95,-7.1905,-1.8797,2.95,13281,13321
-7.7257,-1.4895,2.95,-7.4226,-1.4436,2.95,13415,13417
-8.1812,-1.4957,2.95,-8.0294,-1.4936,2.95,13412,13413
-8.9272,-1.7268,2.95,-8.6202,-1.5684,2.95,13344,13378
-7.1905,-1.8797,2.95,-7.1893,-1.7423,2.95,13321,13356
-7.2766,-1.2776,2.95,-7.1839,-1.2726,2.95,13432,13433
-7.1888,-1.5872,2.95,-7.186,-1.4098,2.95,13388,13419
-7.4226,-1.4436,2.95,-7.39,-1.3035,2.95,13417,13431
